,rv_dt,ratio,value,category
1556,2023-12-08,out_cc_ratio,13.82,Different Country
1557,2023-12-09,out_cc_ratio,11.58,Different Country
1558,2023-12-10,out_cc_ratio,10.77,Different Country
1559,2023-12-11,out_cc_ratio,11.55,Different Country
1560,2023-12-12,out_cc_ratio,12.82,Different Country
1561,2023-12-13,out_cc_ratio,11.43,Different Country
1562,2023-12-14,out_cc_ratio,13.4,Different Country
1563,2023-12-15,out_cc_ratio,13.41,Different Country
1564,2023-12-16,out_cc_ratio,11.81,Different Country
1565,2023-12-17,out_cc_ratio,11.2,Different Country
1566,2023-12-18,out_cc_ratio,11.81,Different Country
1567,2023-12-19,out_cc_ratio,13.01,Different Country
1568,2023-12-20,out_cc_ratio,42.1,Different Country
1569,2023-12-21,out_cc_ratio,44.73,Different Country
1570,2023-12-22,out_cc_ratio,39.36,Different Country
1571,2023-12-23,out_cc_ratio,39.93,Different Country
1572,2023-12-24,out_cc_ratio,40.63,Different Country
1573,2023-12-25,out_cc_ratio,40.47,Different Country
1574,2023-12-26,out_cc_ratio,37.79,Different Country
1575,2023-12-27,out_cc_ratio,39.25,Different Country
1576,2023-12-28,out_cc_ratio,39.44,Different Country
1577,2023-12-29,out_cc_ratio,14.8,Different Country
1578,2023-12-30,out_cc_ratio,12.06,Different Country
1579,2023-12-31,out_cc_ratio,11.13,Different Country
1580,2024-01-01,out_cc_ratio,11.35,Different Country
1581,2024-01-02,out_cc_ratio,10.88,Different Country
1582,2024-01-03,out_cc_ratio,11.6,Different Country
1583,2024-01-04,out_cc_ratio,9.79,Different Country
1584,2024-01-05,out_cc_ratio,10.58,Different Country
1585,2024-01-06,out_cc_ratio,8.48,Different Country
1586,2024-01-07,out_cc_ratio,8.86,Different Country
1587,2024-01-08,out_cc_ratio,10.82,Different Country
1588,2024-01-09,out_cc_ratio,9.67,Different Country
1589,2024-01-10,out_cc_ratio,9.52,Different Country
1590,2024-01-11,out_cc_ratio,11.15,Different Country
1591,2024-01-12,out_cc_ratio,12.34,Different Country
1592,2024-01-13,out_cc_ratio,10.48,Different Country
1593,2024-01-14,out_cc_ratio,10.8,Different Country
1594,2024-01-15,out_cc_ratio,11.11,Different Country
1595,2024-01-16,out_cc_ratio,11.03,Different Country
1596,2024-01-17,out_cc_ratio,10.25,Different Country
1597,2024-01-18,out_cc_ratio,10.01,Different Country
1598,2024-01-19,out_cc_ratio,10.18,Different Country
1599,2024-01-20,out_cc_ratio,8.73,Different Country
1600,2024-01-21,out_cc_ratio,7.71,Different Country
1601,2024-01-22,out_cc_ratio,9.55,Different Country
1602,2024-01-23,out_cc_ratio,9.77,Different Country
1603,2024-01-24,out_cc_ratio,9.83,Different Country
1604,2024-01-25,out_cc_ratio,10.37,Different Country
1605,2024-01-26,out_cc_ratio,9.16,Different Country
1606,2024-01-27,out_cc_ratio,7.5,Different Country
1607,2024-01-28,out_cc_ratio,7.89,Different Country
1608,2024-01-29,out_cc_ratio,9.52,Different Country
1609,2024-01-30,out_cc_ratio,9.18,Different Country
1610,2024-01-31,out_cc_ratio,9.44,Different Country
1611,2024-02-01,out_cc_ratio,9.7,Different Country
1612,2024-02-02,out_cc_ratio,9.58,Different Country
1613,2024-02-03,out_cc_ratio,8.43,Different Country
1614,2024-02-04,out_cc_ratio,8.18,Different Country
1615,2024-02-05,out_cc_ratio,9.63,Different Country
1616,2024-02-06,out_cc_ratio,10.07,Different Country
1617,2024-02-07,out_cc_ratio,9.32,Different Country
1618,2024-02-08,out_cc_ratio,8.96,Different Country
1619,2024-02-09,out_cc_ratio,9.93,Different Country
1620,2024-02-10,out_cc_ratio,9.82,Different Country
1621,2024-02-11,out_cc_ratio,8.89,Different Country
1622,2024-02-12,out_cc_ratio,9.23,Different Country
1623,2024-02-13,out_cc_ratio,10.14,Different Country
1624,2024-02-14,out_cc_ratio,9.81,Different Country
1625,2024-02-15,out_cc_ratio,10.66,Different Country
1626,2024-02-16,out_cc_ratio,8.93,Different Country
1627,2024-02-17,out_cc_ratio,9.11,Different Country
1628,2024-02-18,out_cc_ratio,7.72,Different Country
1629,2024-02-19,out_cc_ratio,8.57,Different Country
1630,2024-02-20,out_cc_ratio,8.04,Different Country
1631,2024-02-21,out_cc_ratio,7.75,Different Country
1632,2024-02-22,out_cc_ratio,7.91,Different Country
1633,2024-02-23,out_cc_ratio,8.79,Different Country
1634,2024-02-24,out_cc_ratio,8.53,Different Country
1635,2024-02-25,out_cc_ratio,7.16,Different Country
1636,2024-02-26,out_cc_ratio,7.89,Different Country
1637,2024-02-27,out_cc_ratio,8.24,Different Country
1638,2024-02-28,out_cc_ratio,8.47,Different Country
1639,2024-02-29,out_cc_ratio,7.25,Different Country
1640,2024-03-01,out_cc_ratio,9.04,Different Country
1641,2024-03-02,out_cc_ratio,9.45,Different Country
1642,2024-03-03,out_cc_ratio,7.36,Different Country
1643,2024-03-04,out_cc_ratio,7.66,Different Country
1644,2024-03-05,out_cc_ratio,8.33,Different Country
1645,2024-03-06,out_cc_ratio,8.85,Different Country
1646,2024-03-07,out_cc_ratio,8.45,Different Country
1647,2024-03-08,out_cc_ratio,7.68,Different Country
1648,2024-03-09,out_cc_ratio,8.09,Different Country
1649,2024-03-10,out_cc_ratio,6.56,Different Country
1650,2024-03-11,out_cc_ratio,7.4,Different Country
1651,2024-03-12,out_cc_ratio,7.95,Different Country
1652,2024-03-13,out_cc_ratio,7.92,Different Country
1653,2024-03-14,out_cc_ratio,7.78,Different Country
1654,2024-03-15,out_cc_ratio,7.67,Different Country
1655,2024-03-16,out_cc_ratio,7.86,Different Country
1656,2024-03-17,out_cc_ratio,6.38,Different Country
1657,2024-03-18,out_cc_ratio,6.83,Different Country
1658,2024-03-19,out_cc_ratio,7.38,Different Country
1659,2024-03-20,out_cc_ratio,7.67,Different Country
1660,2024-03-21,out_cc_ratio,8.77,Different Country
1661,2024-03-22,out_cc_ratio,9.18,Different Country
1662,2024-03-23,out_cc_ratio,7.41,Different Country
1663,2024-03-24,out_cc_ratio,7.0,Different Country
1664,2024-03-25,out_cc_ratio,8.61,Different Country
1665,2024-03-26,out_cc_ratio,8.01,Different Country
1666,2024-03-27,out_cc_ratio,9.04,Different Country
1667,2024-03-28,out_cc_ratio,8.94,Different Country
1668,2024-03-29,out_cc_ratio,8.71,Different Country
1669,2024-03-30,out_cc_ratio,9.76,Different Country
1670,2024-03-31,out_cc_ratio,8.56,Different Country
1671,2024-04-01,out_cc_ratio,7.71,Different Country
1672,2024-04-02,out_cc_ratio,9.51,Different Country
1673,2024-04-03,out_cc_ratio,9.33,Different Country
1674,2024-04-04,out_cc_ratio,13.69,Different Country
1675,2024-04-05,out_cc_ratio,12.06,Different Country
1676,2024-04-06,out_cc_ratio,10.44,Different Country
1677,2024-04-07,out_cc_ratio,9.73,Different Country
1678,2024-04-08,out_cc_ratio,9.73,Different Country
1679,2024-04-09,out_cc_ratio,9.51,Different Country
1680,2024-04-10,out_cc_ratio,10.7,Different Country
1681,2024-04-11,out_cc_ratio,11.82,Different Country
1682,2024-04-12,out_cc_ratio,9.96,Different Country
1683,2024-04-13,out_cc_ratio,11.45,Different Country
1684,2024-04-14,out_cc_ratio,9.52,Different Country
1685,2024-04-15,out_cc_ratio,10.06,Different Country
1686,2024-04-16,out_cc_ratio,11.01,Different Country
1687,2024-04-17,out_cc_ratio,12.31,Different Country
1688,2024-04-18,out_cc_ratio,10.76,Different Country
1689,2024-04-19,out_cc_ratio,10.62,Different Country
1690,2024-04-20,out_cc_ratio,9.54,Different Country
1691,2024-04-21,out_cc_ratio,7.39,Different Country
1692,2024-04-22,out_cc_ratio,8.66,Different Country
1693,2024-04-23,out_cc_ratio,9.81,Different Country
1694,2024-04-24,out_cc_ratio,9.24,Different Country
1695,2024-04-25,out_cc_ratio,9.19,Different Country
1696,2024-04-26,out_cc_ratio,9.63,Different Country
1697,2024-04-27,out_cc_ratio,9.14,Different Country
1698,2024-04-28,out_cc_ratio,7.56,Different Country
1699,2024-04-29,out_cc_ratio,11.27,Different Country
1700,2024-04-30,out_cc_ratio,10.76,Different Country
1701,2024-05-01,out_cc_ratio,9.34,Different Country
1702,2024-05-02,out_cc_ratio,12.18,Different Country
1703,2024-05-03,out_cc_ratio,11.06,Different Country
1704,2024-05-04,out_cc_ratio,9.68,Different Country
1705,2024-05-05,out_cc_ratio,8.51,Different Country
1706,2024-05-06,out_cc_ratio,10.77,Different Country
1707,2024-05-07,out_cc_ratio,11.38,Different Country
1708,2024-05-08,out_cc_ratio,8.87,Different Country
1709,2024-05-09,out_cc_ratio,9.92,Different Country
1710,2024-05-10,out_cc_ratio,10.93,Different Country
1711,2024-05-11,out_cc_ratio,11.09,Different Country
1712,2024-05-12,out_cc_ratio,8.22,Different Country
1713,2024-05-13,out_cc_ratio,9.91,Different Country
1714,2024-05-14,out_cc_ratio,10.77,Different Country
1715,2024-05-15,out_cc_ratio,11.27,Different Country
1716,2024-05-16,out_cc_ratio,12.54,Different Country
1717,2024-05-17,out_cc_ratio,12.71,Different Country
1718,2024-05-18,out_cc_ratio,11.31,Different Country
1719,2024-05-19,out_cc_ratio,9.08,Different Country
1720,2024-05-20,out_cc_ratio,8.09,Different Country
1721,2024-05-21,out_cc_ratio,9.65,Different Country
1722,2024-05-22,out_cc_ratio,8.41,Different Country
1723,2024-05-23,out_cc_ratio,9.74,Different Country
1724,2024-05-24,out_cc_ratio,9.72,Different Country
1725,2024-05-25,out_cc_ratio,9.41,Different Country
1726,2024-05-26,out_cc_ratio,8.08,Different Country
1727,2024-05-27,out_cc_ratio,8.2,Different Country
1728,2024-05-28,out_cc_ratio,7.75,Different Country
1729,2024-05-29,out_cc_ratio,7.82,Different Country
1730,2024-05-30,out_cc_ratio,8.52,Different Country
1731,2024-05-31,out_cc_ratio,8.63,Different Country
1732,2024-06-01,out_cc_ratio,8.65,Different Country
1733,2024-06-02,out_cc_ratio,7.44,Different Country
1734,2024-06-03,out_cc_ratio,9.73,Different Country
1735,2024-06-04,out_cc_ratio,10.85,Different Country
